onset	duration	sample	value	key	prompt_text
1.452	7.3735	2904	prompt	n/a	the quick brown fox jumps over a lazy dog\n
3.4555	0.0015	6911	keystroke	t	n/a
3.469	0.0735	6938	keystroke	h	n/a
3.5575	0.0605	7115	keystroke	e	n/a
3.648	0.075	7296	keystroke	Key.space	n/a
3.753	0.12	7506	keystroke	q	n/a
3.874	0.089	7748	keystroke	u	n/a
3.933	0.09	7866	keystroke	i	n/a
4.083	0.091	8166	keystroke	c	n/a
4.158	0.09	8316	keystroke	k	n/a
4.203	0.06	8406	keystroke	Key.space	n/a
4.338	0.075	8676	keystroke	b	n/a
4.428	0.105	8856	keystroke	r	n/a
4.518	0.06	9036	keystroke	o	n/a
4.623	0.105	9246	keystroke	w	n/a
4.758	0.075	9516	keystroke	n	n/a
4.803	0.075	9606	keystroke	Key.space	n/a
4.938	0.091	9876	keystroke	f	n/a
5.103	0.075	10206	keystroke	o	n/a
5.193	0.0905	10386	keystroke	x	n/a
5.2985	0.075	10597	keystroke	Key.space	n/a
5.3885	0.06	10777	keystroke	j	n/a
5.5235	0.075	11047	keystroke	u	n/a
5.7185	0.03	11437	keystroke	m	n/a
5.8805	0.075	11761	keystroke	p	n/a
5.9705	0.105	11941	keystroke	e	n/a
6.0155	0.075	12031	keystroke	r	n/a
6.4075	0.075	12815	keystroke	Key.backspace	n/a
6.7225	0.045	13445	keystroke	Key.backspace	n/a
6.8875	0.105	13775	keystroke	s	n/a
7.0075	0.0905	14015	keystroke	Key.space	n/a
7.0825	0.075	14165	keystroke	o	n/a
7.1735	0.059	14347	keystroke	v	n/a
7.3675	0.09	14735	keystroke	e	n/a
7.3975	0.1495	14795	keystroke	r	n/a
7.532	0.091	15064	keystroke	Key.space	n/a
7.667	0.091	15334	keystroke	a	n/a
7.743	0.119	15486	keystroke	Key.space	n/a
7.773	0.1495	15546	keystroke	l	n/a
7.893	0.089	15786	keystroke	a	n/a
8.0725	0.12	16145	keystroke	z	n/a
8.1775	0.075	16355	keystroke	y	n/a
8.2075	0.09	16415	keystroke	Key.space	n/a
8.3125	0.105	16625	keystroke	d	n/a
8.433	0.105	16866	keystroke	o	n/a
8.553	0.105	17106	keystroke	g	n/a
8.778	0.045	17556	keystroke	Key.enter	n/a
8.831	7.6885	17662	prompt	n/a	surgeons lives physically envelope\n
9.9185	0.0445	19837	keystroke	s	n/a
10.068	0.075	20136	keystroke	u	n/a
10.278	0.06	20556	keystroke	r	n/a
10.5025	0.105	21005	keystroke	g	n/a
10.5925	0.12	21185	keystroke	e	n/a
11.193	0.045	22386	keystroke	o	n/a
11.373	0.06	22746	keystroke	n	n/a
11.463	0.075	22926	keystroke	s	n/a
11.568	0.075	23136	keystroke	Key.space	n/a
11.732	0.0755	23464	keystroke	l	n/a
11.9275	0.09	23855	keystroke	i	n/a
12.0325	0.0755	24065	keystroke	v	n/a
12.258	0.06	24516	keystroke	e	n/a
12.4535	0.0745	24907	keystroke	s	n/a
12.587	0.12	25174	keystroke	Key.space	n/a
13.007	0.105	26014	keystroke	p	n/a
13.233	0.074	26466	keystroke	h	n/a
13.6375	0.09	27275	keystroke	y	n/a
14.1175	0.075	28235	keystroke	s	n/a
14.2375	0.075	28475	keystroke	i	n/a
14.4025	0.09	28805	keystroke	c	n/a
14.4475	0.12	28895	keystroke	a	n/a
14.6125	0.06	29225	keystroke	l	n/a
14.7325	0.0895	29465	keystroke	l	n/a
15.017	0.09	30034	keystroke	y	n/a
15.077	0.075	30154	keystroke	Key.space	n/a
15.242	0.076	30484	keystroke	e	n/a
15.362	0.075	30724	keystroke	n	n/a
15.648	0.0895	31296	keystroke	v	n/a
15.7225	0.06	31445	keystroke	e	n/a
15.7975	0.06	31595	keystroke	l	n/a
16.0375	0.1055	32075	keystroke	o	n/a
16.0825	0.1205	32165	keystroke	p	n/a
16.218	0.075	32436	keystroke	e	n/a
16.443	0.075	32886	keystroke	Key.enter	n/a
16.523	5.652	33046	prompt	n/a	docs treat worcester poetry\n
17.2675	0.0605	34535	keystroke	d	n/a
17.418	0.06	34836	keystroke	o	n/a
17.568	0.06	35136	keystroke	c	n/a
17.748	0.075	35496	keystroke	s	n/a
17.868	0.09	35736	keystroke	Key.space	n/a
17.943	0.075	35886	keystroke	t	n/a
18.123	0.105	36246	keystroke	r	n/a
18.198	0.09	36396	keystroke	e	n/a
18.678	0.075	37356	keystroke	a	n/a
18.9475	0.0755	37895	keystroke	t	n/a
19.0975	0.105	38195	keystroke	Key.space	n/a
19.2625	0.075	38525	keystroke	w	n/a
19.398	0.075	38796	keystroke	o	n/a
19.593	0.045	39186	keystroke	r	n/a
19.923	0.075	39846	keystroke	c	n/a
20.1185	0.0595	40237	keystroke	e	n/a
20.328	0.075	40656	keystroke	s	n/a
20.5225	0.0755	41045	keystroke	t	n/a
20.688	0.09	41376	keystroke	e	n/a
20.7325	0.0905	41465	keystroke	r	n/a
20.868	0.09	41736	keystroke	Key.space	n/a
21.048	0.12	42096	keystroke	p	n/a
21.138	0.09	42276	keystroke	o	n/a
21.453	0.0595	42906	keystroke	e	n/a
21.6175	0.06	43235	keystroke	t	n/a
21.7825	0.045	43565	keystroke	r	n/a
21.8425	0.075	43685	keystroke	y	n/a
22.0675	0.105	44135	keystroke	Key.enter	n/a
